claim_id|claim_number|policy_id|loss_date|fnol_date|reported_date|peril_type|loss_description|claim_status|reserve_amount|settlement_amount|close_date|adjuster_id|adjuster_notes|subrogation_flag|fraud_flag|cat_event_name|litigation_flag|created_date|modified_date
CLM00008853|CLM-2024-4678988|POL0001522|2019-10-31|2019-12-04|2019-12-04|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Under Review|105878.92|||ADJ7754|Third party involved.|Y|N||N|2019-12-04|2020-02-06
CLM00008854|CLM-2024-4499663|POL0001093|2021-10-09|2021-11-20|2021-11-20|Theft|Theft related loss reported by policyholder|Denied|147121.72|||ADJ9460||N|N||N|2021-11-20|2022-01-26
CLM00008855|CLM-2024-7274443|POL0004167|2019-10-07|2019-11-13|2019-11-13|Fire|Fire related loss reported by policyholder|Under Review|123842.99|||ADJ2727||N|N||N|2019-11-13|2020-04-27
CLM00008856|CLM-2024-3808765|POL0000857|2021-05-03|2021-06-10|2021-06-10|Theft|Theft related loss reported by policyholder|Closed|145158.08|137804.95|2022-04-27|ADJ9530||N|N||N|2021-06-10|2021-08-15
CLM00008857|CLM-2024-5319558|POL0000369|2020-06-23|2020-06-28|2020-06-28|Comprehensive|Comprehensive related loss reported by policyholder|Under Review|140634.61|||ADJ3215||N|N||N|2020-06-28|2020-10-02
CLM00008858|CLM-2024-8847131|POL0003342|2022-09-06|2022-10-12|2022-10-12|Wind/Hail|Wind/Hail related loss reported by policyholder|Open|148028.46|||ADJ4524||N|N||N|2022-10-12|2022-10-25
CLM00008859|CLM-2024-5207069|POL0004841|2022-04-29|2022-05-07|2022-05-07|Theft|Theft related loss reported by policyholder|Open|37615.34||||Initial inspection completed. Damage confirmed.|Y|N||N|2022-05-07|2022-09-16
CLM00008860|CLM-2024-7543884|POL0003671|2021-07-01|2021-07-27|2021-07-27|Fire|Fire related loss reported by policyholder|Denied|114616.61|||ADJ2070||N|N||N|2021-07-27|2021-10-23
CLM00008861|CLM-2024-6833761|POL0000764|2021-10-30|2021-11-12|2021-11-12|Flood|Flood related loss reported by policyholder|Settled|2239.51|1324.08|2022-03-06|ADJ6314|Third party involved.|N|N||N|2021-11-12|2022-02-08
CLM00008862|CLM-2024-3209902|POL0003624|2021-02-27|2021-03-03|2021-03-03|Property Damage|Property Damage related loss reported by policyholder|Pending|81974.71|||ADJ9620||Y|N||N|2021-03-03|2021-04-17
CLM00008863|CLM-2024-8662807|POL0002392|2022-02-22|2022-03-17|2022-03-17|Fire|Fire related loss reported by policyholder|Pending|35396.66|||ADJ9695||Y|N||Y|2022-03-17|2022-03-21
CLM00008864|CLM-2024-1671182|POL0004903|2020-05-06|2020-05-08|2020-05-08|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Open|65473.74|||ADJ2380||N|N||N|2020-05-08|2020-10-16
CLM00008865|CLM-2024-1340334|POL0000735|2020-02-02|2020-03-07|2020-03-07|Comprehensive|Comprehensive related loss reported by policyholder|Under Review|67965.17|||ADJ9139||N|N||N|2020-03-07|2020-03-19
CLM00008866|CLM-2024-7930912|POL0003437|2020-07-10|2020-07-13|2020-07-13|Hit and Run|Hit and Run related loss reported by policyholder|Under Review|4077.08|||ADJ1651|Initial inspection completed. Damage confirmed.|N|N||N|2020-07-13|2020-10-13
CLM00008867|CLM-2024-1074782|POL0001321|2024-11-03|2024-11-17|2024-11-17|Collision|Collision related loss reported by policyholder|Pending|140654.79|||ADJ1126|Awaiting appraisal.|N|N||N|2024-11-17|2025-05-08
CLM00008868|CLM-2024-6361617|POL0001915|2022-03-30|2022-04-08|2022-04-08|Flood|Flood related loss reported by policyholder|Closed|55188.71|47919.54|2023-05-16||Documentation pending.|Y|N||N|2022-04-08|2022-05-16
CLM00008869|CLM-2024-9780976|POL0000768|2024-11-01|2024-12-12|2024-12-12|Fire|Fire related loss reported by policyholder|Open|103639.14|||ADJ3750|Documentation pending.|N|N||N|2024-12-12|2024-12-17
CLM00008870|CLM-2024-9825738|POL0004510|2019-09-01|2019-09-12|2019-09-12|Collision|Collision related loss reported by policyholder|Closed|104342.29|53453.89|2020-04-07|ADJ1575|Initial inspection completed. Damage confirmed.|N|N||N|2019-09-12|2019-10-23
CLM00008871|CLM-2024-6518224|POL0000420|2024-05-12|2024-05-28|2024-05-28|Hit and Run|Hit and Run related loss reported by policyholder|Denied|70058.92|||ADJ2784|Initial inspection completed. Damage confirmed.|N|N||N|2024-05-28|2024-07-28
CLM00008872|CLM-2024-6497159|POL0002572|2022-12-08|2022-12-08|2022-12-08|Water Damage|Water Damage related loss reported by policyholder|Denied|55798.43|||ADJ7757||N|N||N|2022-12-08|2023-03-18
CLM00008873|CLM-2024-3955525|POL0000086|2020-01-21|2020-02-02|2020-02-02|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Under Review|142277.89|||ADJ3824||N|N||N|2020-02-02|2020-06-23
CLM00008874|CLM-2024-9129471|POL0001444|2024-02-21|2024-03-14|2024-03-14|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Open|63517.56|||ADJ6389|Third party involved.|Y|N||N|2024-03-14|2024-08-17
CLM00008875|CLM-2024-2468360|POL0003825|2019-11-02|2019-12-10|2019-12-10|Fire|Fire related loss reported by policyholder|Open|144661.65|||ADJ4239||Y|N||N|2019-12-10|2019-12-28
CLM00008876|CLM-2024-8033568|POL0000309|2020-07-08|2020-07-30|2020-07-30|Vandalism|Vandalism related loss reported by policyholder|Settled|71882.24|30869.15|2021-06-29|ADJ3807|Third party involved.|N|N||Y|2020-07-30|2020-08-21
CLM00008877|CLM-2024-8617798|POL0001140|2022-09-10|2022-09-15|2022-09-15|Theft|Theft related loss reported by policyholder|Withdrawn|116660.94|||ADJ6373|Third party involved.|N|N||N|2022-09-15|2022-10-06
CLM00008878|CLM-2024-9605528|POL0002512|2022-08-04|2022-08-21|2022-08-21|Comprehensive|Comprehensive related loss reported by policyholder|Under Review|100999.04|||ADJ8409||N|N||N|2022-08-21|2022-11-01
CLM00008879|CLM-2024-4745185|POL0000665|2021-04-09|2021-04-09|2021-04-09|Flood|Flood related loss reported by policyholder|Settled|139712.16|106061.41|2021-06-18||Documentation pending.|Y|N||N|2021-04-09|2021-05-20
CLM00008880|CLM-2024-2318028|POL0001172|2022-03-08|2022-03-11|2022-03-11|Comprehensive|Comprehensive related loss reported by policyholder|Denied|70155.48|||ADJ2981|Initial inspection completed. Damage confirmed.|N|N||N|2022-03-11|2022-05-15
CLM00008881|CLM-2024-4245693|POL0003646|2019-11-10|2019-12-17|2019-12-17|Hail|Hail related loss reported by policyholder|Open|122555.93|||ADJ3302|Third party involved.|N|N||N|2019-12-17|2020-03-10
CLM00008882|CLM-2024-6685312|POL0003718|2021-06-06|2021-06-06|2021-06-06|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Closed|27623.5|24845.88|2021-10-14|ADJ4658|Third party involved.|N|N||N|2021-06-06|2021-09-13
CLM00008883|CLM-2024-2826265|POL0004451|2023-04-25|2023-06-09|2023-06-09|Vandalism|Vandalism related loss reported by policyholder|Settled|100680.66|101412.37|2024-01-16|ADJ6881|Awaiting appraisal.|N|N||N|2023-06-09|2023-11-17
CLM00008884|CLM-2024-7157362|POL0004897|2020-12-31|2021-01-15|2021-01-15|Property Damage|Property Damage related loss reported by policyholder|Withdrawn|102242.29|||ADJ4939||N|N||N|2021-01-15|2021-03-07
CLM00008885|CLM-2024-4791648|POL0000032|2018-10-07|2018-10-23|2018-10-23|Fire|Fire related loss reported by policyholder|Under Review|35219.83|||ADJ4275|Awaiting appraisal.|N|N||N|2018-10-23|2019-03-12
CLM00008886|CLM-2024-8692901|POL0004999|2021-05-01|2021-05-26|2021-05-26|Equipment Breakdown|Equipment Breakdown related loss reported by policyholder|Open|45744.55|||ADJ6642|Initial inspection completed. Damage confirmed.|N|N||N|2021-05-26|2021-11-06
CLM00008887|CLM-2024-2689292|POL0000975|2022-12-25|2023-02-08|2023-02-08|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Pending|139204.17|||ADJ9967||N|N||N|2023-02-08|2023-05-14
CLM00008888|CLM-2024-8487501|POL0002405|2024-04-19|2024-05-07|2024-05-07|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Denied|53460.24|||ADJ4764||N|N||N|2024-05-07|2024-05-31
CLM00008889|CLM-2024-8850680|POL0001653|2021-02-28|2021-03-10|2021-03-10|Fire|Fire related loss reported by policyholder|Open|65766.35|||||Y|N||N|2021-03-10|2021-04-08
CLM00008890|CLM-2024-8224625|POL0004136|2023-06-02|2023-07-14|2023-07-14|Fire|Fire related loss reported by policyholder|Closed|30561.45|24169.51|2024-09-10|ADJ2887||N|N||N|2023-07-14|2023-08-03
CLM00008891|CLM-2024-8415165|POL0004553|2021-07-22|2021-07-22|2021-07-22|Fire|Fire related loss reported by policyholder|Withdrawn|71112.64|||ADJ9788||N|N||N|2021-07-22|2021-11-03
CLM00008892|CLM-2024-5778161|POL0004889|2021-10-01|2021-10-25|2021-10-25|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Closed|67167.5|71933.25|2021-12-17|ADJ2198|Initial inspection completed. Damage confirmed.|N|N||N|2021-10-25|2022-04-09
CLM00008893|CLM-2024-3795901|POL0002554|2021-01-15|2021-02-23|2021-02-23|Property Damage|Property Damage related loss reported by policyholder|Withdrawn|13524.27|||ADJ9181||N|N||N|2021-02-23|2021-06-23
CLM00008894|CLM-2024-2246545|POL0001421|2020-12-05|2021-05-10|2021-05-10|Flood|Flood related loss reported by policyholder|Denied|95016.97|||ADJ4612||N|N||N|2021-05-10|2021-11-06
CLM00008895|CLM-2024-4619827|POL0002369|2020-10-17|2020-11-29|2020-11-29|Hit and Run|Hit and Run related loss reported by policyholder|Withdrawn|123747.16|||ADJ3759|Third party involved.|N|N||N|2020-11-29|2021-05-04
CLM00008896|CLM-2024-4295313|POL0001214|2021-04-23|2021-05-08|2021-05-08|Fire|Fire related loss reported by policyholder|Denied|141327.71|||ADJ2299|Awaiting appraisal.|N|N||N|2021-05-08|2021-06-10
CLM00008897|CLM-2024-8616008|POL0002307|2022-10-18|2022-11-13|2022-11-13|Comprehensive|Comprehensive related loss reported by policyholder|Open|69868.81|||ADJ8756|Initial inspection completed. Damage confirmed.|N|N||N|2022-11-13|2022-12-15
CLM00008898|CLM-2024-7917500|POL0004671|2024-11-01|2024-12-15|2024-12-15|Wind/Hail|Wind/Hail related loss reported by policyholder|Closed|41338.67|17237.09|2025-07-01|ADJ6250|Documentation pending.|N|N||N|2024-12-15|2025-05-06
CLM00008899|CLM-2024-1517250|POL0000292|2022-03-26|2022-04-15|2022-04-15|Comprehensive|Comprehensive related loss reported by policyholder|Withdrawn|39618.49|||ADJ7791|Awaiting appraisal.|N|N||N|2022-04-15|2022-06-13
CLM00008900|CLM-2024-3050382|POL0003963|2023-04-03|2023-07-27|2023-07-27|Hail|Hail related loss reported by policyholder|Pending|69693.2||||Documentation pending.|Y|N||N|2023-07-27|2023-08-01
CLM00008901|CLM-2024-1968463|POL0003701|2024-01-13|2024-01-24|2024-01-24|Rear-end Collision|Rear-end Collision related loss reported by policyholder|Settled|61895.19|50486.68|2025-04-16|ADJ5917||N|N||N|2024-01-24|2024-04-01
CLM00008902|CLM-2024-9097623|POL0004302|2024-08-19|2024-09-25|2024-09-25|Foundation Damage|Foundation Damage related loss reported by policyholder|Closed|79836.69|43774.4|2025-09-28|ADJ9062||Y|N||N|2024-09-25|2024-10-26
CLM00008903|CLM-2024-8376749|POL0000986|2022-12-22|2023-01-12|2023-01-12|Theft/Burglary|Theft/Burglary related loss reported by policyholder|Closed|15156.3|15942.2|2023-03-16|ADJ7799||N|N||N|2023-01-12|2023-03-15
CLM00008904|CLM-2024-6426460|POL0000209|2021-09-12|2021-10-18|2021-10-18|Flood|Flood related loss reported by policyholder|Closed|87897.36|80174.56|2023-01-17|ADJ9282|Documentation pending.|Y|N||N|2021-10-18|2022-01-11
CLM00008905|CLM-2024-6388503|POL0002193|2021-03-12|2021-03-14|2021-03-14|Theft|Theft related loss reported by policyholder|Closed|139842.48|66010.99|2021-10-22|ADJ6205|Awaiting appraisal.|N|N||N|2021-03-14|2021-06-18
CLM00008906|CLM-2024-4002710|POL0003946|2019-09-05|2019-10-18|2019-10-18|Collision|Collision related loss reported by policyholder|Closed|141143.82|122342.45|2020-09-01|ADJ7877|Awaiting appraisal.|N|N||N|2019-10-18|2020-03-21
CLM00008907|CLM-2024-6788610|POL0000119|2021-10-16|2021-11-23|2021-11-23|Water Damage|Water Damage related loss reported by policyholder|Under Review|111865.09|||ADJ4228||N|N||N|2021-11-23|2021-11-24
CLM00008908|CLM-2024-7899575|POL0003808|2019-09-06|2019-10-21|2019-10-21|Vandalism|Vandalism related loss reported by policyholder|Closed||||ADJ8738||N|N||N|2019-10-21|2020-01-27
CLM00008909|CLM-2024-6369144|POL0000176|2021-07-05|2021-07-06|2021-07-06|Foundation Damage|Foundation Damage related loss reported by policyholder|Under Review|139396.64|||ADJ1541|Documentation pending.|N|N||Y|2021-07-06|2021-10-15
CLM00008910|CLM-2024-5159027|POL0004731|2024-06-19|2024-06-27|2024-06-27|Fire|Fire related loss reported by policyholder|Withdrawn|143217.4|||ADJ7752||N|N||N|2024-06-27|2024-12-07
CLM00008911|CLM-2024-8879069|POL0004799|2022-09-18|2022-09-22|2022-09-22|Lightning|Lightning related loss reported by policyholder|Open|54128.85|||ADJ1809||N|N||N|2022-09-22|2022-10-11
CLM00008912|CLM-2024-3895728|POL0000103|2020-06-29|2020-11-19|2020-11-19|Theft/Burglary|Theft/Burglary related loss reported by policyholder|Under Review|92725.63|||||N|N||N|2020-11-19|2020-11-20
CLM00008913|CLM-2024-5994449|POL0001450|2019-03-15|2019-03-25|2019-03-25|Comprehensive|Comprehensive related loss reported by policyholder|Withdrawn|22531.61|||ADJ3156|Documentation pending.|Y|N||N|2019-03-25|2019-09-16
CLM00008914|CLM-2024-6331267|POL0002197|2021-07-11|2021-08-12|2021-08-12|Hail|Hail related loss reported by policyholder|Settled|37511.88|34398.12|2022-01-06|ADJ1086||N|N||N|2021-08-12|2021-12-23
CLM00008915|CLM-2024-1180920|POL0004397|2023-12-27|2024-02-07|2024-02-07|Hail|Hail related loss reported by policyholder|Settled|74921.16|76189.32|2024-09-05|ADJ1970||N|N||N|2024-02-07|2024-04-03
CLM00008916|CLM-2024-1408502|POL0002833|2020-11-26|2020-12-15|2020-12-15|Property Damage|Property Damage related loss reported by policyholder|Under Review|12897.72|||ADJ7210||N|N||N|2020-12-15|2021-05-03
CLM00008917|CLM-2024-4906369|POL0002826|2024-01-21|2024-02-27|2024-02-27|Fire|Fire related loss reported by policyholder|Withdrawn|99004.31|||ADJ9415|Awaiting appraisal.|N|N||N|2024-02-27|2024-03-05
CLM00008918|CLM-2024-7919076|POL0003243|2023-04-14|2023-08-19|2023-08-19|Property Damage|Property Damage related loss reported by policyholder|Under Review|43892.86|||||N|N||N|2023-08-19|2024-02-10
CLM00008919|CLM-2024-8749943|POL0000570|2020-01-19|2020-02-19|2020-02-19|Hail|Hail related loss reported by policyholder|Settled|48267.92|49345.6|2021-02-07|ADJ9827|Initial inspection completed. Damage confirmed.|N|N||N|2020-02-19|2020-08-15
CLM00008920|CLM-2024-5849653|POL0000018|2022-11-22|2022-12-17|2022-12-17|Comprehensive|Comprehensive related loss reported by policyholder|Closed|105341.75|111801.83|2024-05-30|ADJ9057||N|N||N|2022-12-17|2023-03-03
CLM00008921|CLM-2024-3022157|POL0003498|2021-10-27|2021-12-06|2021-12-06|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Denied|58105.73|||ADJ3048||N|N||N|2021-12-06|2021-12-12
CLM00008922|CLM-2024-2333944|POL0003465|2024-03-14|2024-04-22|2024-04-22|Theft|Theft related loss reported by policyholder|Open|37383.71|||ADJ3153||Y|N||N|2024-04-22|2024-10-17
CLM00008923|CLM-2024-5374498|POL0000023|2024-07-12|2024-09-25|2024-09-25|Vandalism|Vandalism related loss reported by policyholder|Closed|119416.28|130646.39|2025-05-22|ADJ1065||N|N||N|2024-09-25|2024-09-25
CLM00008924|CLM-2024-8378576|POL0004644|2023-12-31|2024-01-16|2024-01-16|Lightning|Lightning related loss reported by policyholder|Pending|88099.14|||ADJ2242||N|N||Y|2024-01-16|2024-01-17
CLM00008925|CLM-2024-7603162|POL0000089|2021-04-25|2021-05-30|2021-05-30|Vandalism|Vandalism related loss reported by policyholder|Open|19836.09|||ADJ6247||N|N||N|2021-05-30|2021-08-12
CLM00008926|CLM-2024-5716246|POL0001829|2022-12-06|2023-01-03|2023-01-03|Pipe Burst|Pipe Burst related loss reported by policyholder|Withdrawn|147177.1|||ADJ8824||N|N||N|2023-01-03|2023-01-04
CLM00008927|CLM-2024-9325643|POL0004663|2022-09-27|2022-10-01|2022-10-01|Hail|Hail related loss reported by policyholder|Pending|96746.23|||ADJ2351||N|N||N|2022-10-01|2023-03-08
CLM00008928|CLM-2024-7876778|POL0001712|2022-12-13|2023-01-13|2023-01-13|Flood|Flood related loss reported by policyholder|Closed|46884.21|44268.86|2023-04-01|ADJ6602||Y|N||N|2023-01-13|2023-02-14
CLM00008929|CLM-2024-6894363|POL0004612|2019-06-25|2019-07-03|2019-07-03|Theft|Theft related loss reported by policyholder|Closed|7402.53|7096.17|2020-03-17||Awaiting appraisal.|N|N||N|2019-07-03|2019-11-02
CLM00008930|CLM-2024-6712228|POL0004853|2023-05-08|2023-06-06|2023-06-06|Wind/Hail|Wind/Hail related loss reported by policyholder|Open|4639.68|||ADJ8412||N|N||N|2023-06-06|2023-09-20
CLM00008931|CLM-2024-7845949|POL0004597|2021-02-06|2021-02-14|2021-02-14|Tree Fall|Tree Fall related loss reported by policyholder|Under Review|70304.4|||ADJ2652||Y|N|Texas Winter Storm|N|2021-02-14|2021-07-24
CLM00008932|CLM-2024-6837174|POL0001880|2021-11-06|2021-12-15|2021-12-15|Vandalism|Vandalism related loss reported by policyholder|Settled|125005.21|61304.58|2022-12-11|ADJ9393||N|N||N|2021-12-15|2022-04-10
CLM00008933|CLM-2024-2073236|POL0000782|2021-09-27|2021-10-26|2021-10-26|Hail|Hail related loss reported by policyholder|Open|120126.91|||ADJ4401|Initial inspection completed. Damage confirmed.|N|N||N|2021-10-26|2022-03-04
CLM00008934|CLM-2024-6707698|POL0004019|2022-09-02|2022-09-10|2022-09-10|Fire|Fire related loss reported by policyholder|Withdrawn|145992.24|||ADJ2069||N|N||N|2022-09-10|2022-12-14
CLM00008935|CLM-2024-8711146|POL0000914|2023-05-02|2023-05-09|2023-05-09|Vandalism|Vandalism related loss reported by policyholder|Under Review|65566.83|||ADJ4155||Y|N||N|2023-05-09|2023-05-11
CLM00008936|CLM-2024-9496108|POL0004808|2019-12-23|2020-04-05|2020-04-05|Flood|Flood related loss reported by policyholder|Denied|146877.29|||ADJ3699||N|N||N|2020-04-05|2020-05-24
CLM00008937|CLM-2024-5622672|POL0004718|2024-11-19|2024-12-11|2024-12-11|Flood|Flood related loss reported by policyholder|Open|37458.42|||ADJ2844||N|N||N|2024-12-11|2025-03-16
CLM00008938|CLM-2024-5528463|POL0002708|2018-08-06|2018-12-07|2018-12-07|Theft|Theft related loss reported by policyholder|Open|112098.32|||ADJ9597||N|N||Y|2018-12-07|2019-03-13
CLM00008939|CLM-2024-9696090|POL0002053|2021-03-18|2021-04-02|2021-04-02|Fire|Fire related loss reported by policyholder|Closed|121342.96|46198.89|2021-11-10|ADJ6216|Initial inspection completed. Damage confirmed.|N|N||N|2021-04-02|2021-04-30
CLM00008940|CLM-2024-3084465|POL0004692|2020-09-27|2020-10-28|2020-10-28|Lightning|Lightning related loss reported by policyholder|Settled|129844.9|60566.6|2021-12-25|ADJ2497||N|N||N|2020-10-28|2021-04-03
CLM00008941|CLM-2024-8765382|POL0000557|2023-03-05|2023-04-19|2023-04-19|Wind/Hail|Wind/Hail related loss reported by policyholder|Denied|113871.92|||ADJ8176||N|N||Y|2023-04-19|2023-06-18
CLM00008942|CLM-2024-5751041|POL0001039|2020-05-25|2020-06-08|2020-06-08|Flood|Flood related loss reported by policyholder|Closed|108325.52|102515.92|2021-11-09|ADJ8073|Awaiting appraisal.|N|N||N|2020-06-08|2020-10-03
CLM00008943|CLM-2024-6014604|POL0004789|2022-01-02|2022-03-27|2022-03-27|Cyber Incident|Cyber Incident related loss reported by policyholder|Closed|138937.03|111494.31|2022-05-08|ADJ8664|Third party involved.|Y|N||N|2022-03-27|2022-05-01
CLM00008944|CLM-2024-9856663|POL0003579|2019-10-30|2019-12-05|2019-12-05|Comprehensive|Comprehensive related loss reported by policyholder|Open|144278.22|||ADJ7999|Initial inspection completed. Damage confirmed.|N|N||N|2019-12-05|2020-04-25
CLM00008945|CLM-2024-6022592|POL0000496|2023-10-17|2023-11-16|2023-11-16|Uninsured Motorist|Uninsured Motorist related loss reported by policyholder|Under Review|84515.98|||ADJ7367||N|N||N|2023-11-16|2024-01-15
CLM00008946|CLM-2024-9291723|POL0003025|2019-04-23|2019-05-25|2019-05-25|Collision|Collision related loss reported by policyholder|Closed|60918.24|46938.83|2020-01-29|ADJ6571||N|N||N|2019-05-25|2019-10-16
CLM00008947|CLM-2024-1239345|POL0000536|2021-05-24|2021-06-06|2021-06-06|Tree Fall|Tree Fall related loss reported by policyholder|Withdrawn|5577.41|||ADJ6820|Awaiting appraisal.|Y|N||N|2021-06-06|2021-10-05
